,real_date,DOW,VIX,BTC,ETH,kospi,vkospi,gold,dol,DOW1,VIX1,BTC1,ETH1,kospi1,vkospi1,gold1,dol1,corona
949,2018-01-25,26392.78906,11.58,11259.400391,1056.030029,"2,562.23",12.48,"46,540","1,075.46",0.005344116253556708,0.009544541003569872,-0.008842259367259374,-0.002600707840978238,0.00950160376730065,-0.022187914975362218,0.007332359786452602,-0.010249858468880138,0
950,2018-01-24,26252.11914,11.47,11359.400391,1058.780029,"2,538.00",12.76,"46,200","1,086.54",0.0015747728455459803,0.03278982282299097,0.04418609725494466,0.07098402504232677,0.0005517676410038509,0.0007840063122086221,0.003252035386377316,-0.00036807332436095217,0
951,2018-01-23,26210.81055,11.1,10868.400391,986.229004,"2,536.60",12.75,"46,050","1,086.94",-0.0001445505145323609,0.0063262750528773806,-0.005779885423454625,-0.017121403456561175,0.013690225744759876,-0.026317308317373417,0.0026092643636138452,0.00046931724405971224,0
952,2018-01-22,26214.59961,11.03,10931.400391,1003.26001,"2,502.11",13.09,"45,930","1,086.43",,,-0.059374267472133084,-0.04513533453855946,,,,,0
953,2018-01-21,,,11600.099609,1049.579956,,,,,,,-0.10615162399971634,-0.09584018422119323,,,,,0
954,2018-01-20,,,12899.200195,1155.150024,,,,,,,0.10552244961722454,0.10587529566820116,,,,,0
955,2018-01-19,26071.7207,11.27,11607.400391,1039.099976,"2,520.26",12.67,"45,740","1,081.66",0.0020699041805329467,-0.08092962569176444,0.011480784054644458,0.002717525203707227,0.0017672515108721227,0.011111225425070849,-0.002183883811849078,-0.0049615078493289375,0
956,2018-01-18,26017.81055,12.22,11474.900391,1036.280029,"2,515.81",12.53,"45,840","1,087.04",-0.003753441766668781,0.025695570376240602,0.025266707542511795,0.02148798247142604,0.00015105620114438327,0.0258704807853634,-0.00326690914534838,0.001491397126092652,0
957,2018-01-17,26115.65039,11.91,11188.599609,1014.25,"2,515.43",12.21,"45,990","1,085.42",0.012437081018974762,0.021214202444862402,-0.02662523917127851,-0.038148810112914475,-0.002505376352439329,0.03330865791334251,0.00021746221679704635,0.006757500766667419,0
958,2018-01-16,25792.85938,11.66,11490.5,1053.689941,"2,521.74",11.81,"45,980","1,078.11",,,-0.18458172532976422,-0.20383128477917628,0.007167519496782708,0.002543451985830369,-0.0004348771540595304,-0.0004636670582715907,0
959,2018-01-15,,,13819.799805,1291.920044,"2,503.73",11.78,"46,000","1,078.61",,,0.0034647868683104935,-0.05632078857650598,,,,,0
960,2018-01-14,,,13772.0,1366.77002,,,,,,,-0.04182295920261255,-0.021461543625989125,,,,,0
961,2018-01-13,,,14360.200195,1396.420044,,,,,,,0.026789878306587096,0.09237847225891069,,,,,0
962,2018-01-12,25803.18945,10.16,13980.599609,1273.199951,"2,496.42",11.0,"45,600","1,078.82",0.008893333405286348,0.027945930390559322,0.04198319178688703,0.09749359510748604,0.003414704993060698,-0.01712524952546326,0.0019756344917899334,-0.008050413684342185,0
963,2018-01-11,25574.73047,9.88,13405.799805,1154.930054,"2,487.91",11.19,"45,510","1,087.54",0.008071658523492935,0.006091389393401913,-0.11058116741118236,-0.08374891984153313,-0.004747726284610979,-0.07983645831733448,0.0066137807220368406,-0.00019307770518171575,0
964,2018-01-10,25369.13086,9.82,14973.299805,1255.819946,"2,499.75",12.12,"45,210","1,087.75",-0.0006568788514048578,-0.026132140276848057,0.025562164630701715,-0.03437553409683573,-0.004183655537916631,0.007453450654580972,-0.0037531780451818333,0.0047734986878231024,0
965,2018-01-09,25385.80078,10.08,14595.400391,1299.73999,"2,510.23",12.03,"45,380","1,082.57",0.004057760178739244,0.05715841383994862,-0.03861992215624358,0.12368134768801609,-0.0012142905557147856,-0.02300841020977472,0.000220385675823086,0.0007484995705985851,0
966,2018-01-08,25283.0,9.52,15170.099609,1148.530029,"2,513.28",12.31,"45,370","1,081.76",,,-0.08267549955680664,-0.004031820948297446,,,,,0
967,2018-01-07,,,16477.599609,1153.170044,,,,,,,-0.06174069001209219,0.10167986375358817,,,,,0
968,2018-01-06,,,17527.0,1041.680054,,,,,,,0.005578376143830052,0.043117478501494645,,,,,0
969,2018-01-05,25295.86914,9.22,17429.5,997.719971,"2,497.52",11.92,"45,240","1,078.11",0.008764554725679857,0,0.11094452955732796,0.016979704115804718,0.012514315268342305,-0.024856292106245643,0.004652716934439476,0.000844426142015136,0
970,2018-01-04,25075.13086,9.22,15599.200195,980.921997,"2,466.46",12.22,"45,030","1,077.20",0.006098332738572393,0.007621158281072566,0.025858428227998456,0.01873036129345225,-0.00803184734571193,-0.033792434975262055,-0.003768152524705193,-0.002160679275081888,0
971,2018-01-03,24922.67969,9.15,15201.0,962.719971,"2,486.35",12.64,"45,200","1,079.53",0.0039668991228383995,-0.06556258676726137,0.01450508607999887,0.08480341627915157,0.0026983504088914398,-0.0015810279973187068,0.0039902513595992456,0.0031080272362264162,0
972,2018-01-02,24824.00977,9.77,14982.099609,884.44397,"2,479.65",12.66,"45,020","1,076.18",,,0.09258925970999324,0.13514466033004713,,,,,0
973,2018-01-01,,,13657.200195,772.640991,,,,,,,-0.03589997690178587,0.020804059899282187,,,,,0
974,2017-12-31,,,14156.400391,756.732971,,,,,,,0.08890117333156933,0.05357620403883437,,,,,0
975,2017-12-30,,,12952.200195,717.257019,,,,,,,-0.12359779448971689,-0.04941684015325252,,,,,0
976,2017-12-29,24719.2207,11.04,14656.200195,753.59198,,,,,-0.004773894223019081,0.08110002972657243,0.003396832312635775,0.02223196808613449,,,,,0
977,2017-12-28,24837.50977,10.18,14606.5,737.02301,"2,467.49",12.06,"44,840","1,084.30",0.0025481442221436694,-0.028089013760068934,-0.08097704981335378,-0.034431793428035644,0.012569086550685848,-0.06733312006858708,0.007611409031764686,-0.003737358561199447,0
978,2017-12-27,24774.30078,10.47,15838.5,762.84198,"2,436.67",12.9,"44,500","1,088.36",0.0011344730511482547,0.02123631929802832,-0.01636315250851723,-0.014309057244585024,0.0038363455021226222,-0.0023228814161396385,0.0006743846495894715,-0.0028809209506629957,0
979,2017-12-26,24746.21094,10.25,16099.799805,773.835999,"2,427.34",12.93,"44,470","1,091.50",,,0.13785133841832814,0.010394548360956773,,,,,0
980,2017-12-25,,,14026.599609,765.833984,,,,,,,0.007212278234027199,0.09828020651935043,,,,,0
981,2017-12-24,,,13925.799805,694.14801,,,,,,,-0.0540498630123893,-0.03571428518441147,,,,,0
982,2017-12-23,,,14699.200195,719.387024,,,,,,,0.06082280884757286,0.06389425411918469,,,,,0
983,2017-12-22,24754.06055,9.9,13831.799805,674.859985,"2,440.54",11.92,"44,250","1,094.75",-0.0011397090531632314,0.02869049246292923,-0.1332232172832975,-0.19609458785498182,0.004398030237262189,-0.06495789627477248,-0.0018062773030236418,-0.0022172249985241226,0
984,2017-12-21,24782.28906,9.62,15802.900391,821.062988,"2,429.83",12.72,"44,330","1,097.18",0.002247622107888744,-0.010341353794732708,-0.05069001034591121,0.002410744356933557,-0.017355908712971678,0.06916134929039955,0.0018062773030236802,0.0016601753382114275,0
985,2017-12-20,24726.65039,9.72,16624.599609,819.085999,"2,472.37",11.87,"44,250","1,095.36",-0.001135764663051001,-0.031394983501496276,-0.06700506454319463,-0.009401559871208234,-0.002488437729998744,0.010160968031408583,-0.001129305597151414,-0.003881589216019753,0
986,2017-12-19,24754.75,10.03,17776.699219,826.822998,"2,478.53",11.75,"44,300","1,099.62",-0.0015116663173384446,0.05113588430773334,-0.07254290633822814,0.039695143882424545,-0.0013506950067857756,0.030239885189718176,0.0020336692129380484,-0.003957166173075826,0
987,2017-12-18,24792.19922,9.53,19114.199219,794.64502,"2,481.88",11.4,"44,210","1,103.98",,,-0.0013907497732426198,0.09867904336267412,,,,,0
988,2017-12-17,,,19140.800781,719.974976,,,,,,,-0.018458920163250153,0.03356657621864478,,,,,0
989,2017-12-16,,,19497.400391,696.208984,,,,,,,0.09632672719477046,0.017037208570927033,,,,,0
990,2017-12-15,24651.74023,9.42,17706.900391,684.447998,"2,482.07",11.06,"44,220","1,104.89",0.005820964551577089,-0.10758733381993411,0.06672275052255312,-0.016472556325618233,0.005085287286442574,-0.06136894637629201,-0.0033863899615179274,0.0014944775054921914,0
991,2017-12-14,24508.66016,10.49,16564.0,695.815979,"2,469.48",11.76,"44,370","1,103.24",-0.003127447430338352,0.029997411285829084,0.00945050340967031,-0.009940214052375688,-0.004472707621857334,0.050577474743527764,0.008601230030189626,-0.0024805147562707054,0
992,2017-12-13,24585.42969,10.18,16408.199219,702.767029,"2,480.55",11.18,"43,990","1,105.98",0.003284929882462999,0.025872089825595183,-0.05957373243706996,0.0758539138701756,0.007912538373259198,-0.08402540881106792,-0.004762453723024035,-0.001373403183153454,0
993,2017-12-12,24504.80078,9.92,17415.400391,651.43103,"2,461.00",12.16,"44,200","1,107.50",0.004858649912615621,0.0602466690560302,0.027866079225521277,0.23474061127482418,-0.004253436221937893,-0.02437163682128618,0.0020382749668041845,-0.0006408781151876657,0
994,2017-12-11,24386.0293,9.34,16936.800781,515.135986,"2,471.49",12.46,"44,110","1,108.21",,,0.09153033334572343,0.1537524371290628,,,,,0
995,2017-12-10,,,15455.400391,441.721008,,,,,,,0.0180982814305348,-0.06947768688406095,,,,,0
996,2017-12-09,,,15178.200195,473.502014,,,,,,,-0.08769744365354301,0.037595363232153046,,,,,0
997,2017-12-08,24329.16016,9.58,16569.400391,456.031006,"2,464.00",13.04,"44,140","1,109.22",0.004848717240945546,-0.058780850167566664,-0.07722626493522516,0.04857664118024744,0.0008201414188551986,-0.046450297644137196,-0.00699856113132319,-0.0015584395340378537,0
998,2017-12-07,24211.48047,10.16,17899.699219,434.40799,"2,461.98",13.66,"44,450","1,110.95",0.0029190019020275907,-0.08125336157443255,0.22511895435529436,0.013488046790352955,-0.005019913911497201,0.005873732012093916,-0.006279455484843136,0.0013691352267996533,0
999,2017-12-06,24140.91016,11.02,14291.5,428.588013,"2,474.37",13.58,"44,730","1,109.43",-0.001644420690290384,-0.027742271315146526,0.18172416090803234,-0.07783767954192815,-0.014344742601914895,0.04518841085460611,0.0022381388035782276,0.007255192758933414,0
1000,2017-12-05,24180.64063,11.33,11916.700195,463.281006,"2,510.12",12.98,"44,630","1,101.41",-0.004514494538375644,-0.030423902360165976,0.02201676244300556,-0.014832869967287304,0.0033720519043655695,-0.01907726685092034,-0.0038018607797608967,-0.0027562963421214285,0
1001,2017-12-04,24290.05078,11.68,11657.200195,470.20401,"2,501.67",13.23,"44,800","1,104.45",,,0.02907029603071348,0.00929653707839019,,,,,0
1002,2017-12-03,,,11323.200195,465.852997,,,,,,,0.02219957296921824,0.005173769898929872,,,,,0
1003,2017-12-02,,,11074.599609,463.449005,,,,,,,0.008979571045147927,-0.0066474234332407805,,,,,0
1004,2017-12-01,24231.58984,11.43,10975.599609,466.540009,"2,475.41",13.26,"44,780","1,102.53",-0.0016806791389168967,0.013210231736806482,0.06999820553632774,0.04253015384434932,-0.0003877393632299972,0.004535155165391363,-0.006233323833489558,-0.0013776978314131532,0
1005,2017-11-30,24272.34961,11.28,10233.599609,447.114014,"2,476.37",13.2,"45,060","1,104.05",0.013758735220303948,0.05278750460205233,0.03429276066242175,0.04480551547728218,-0.014643686463678635,0.07632487989324402,-0.003544531845725403,0.01137737096290575,0
1006,2017-11-29,23940.67969,10.7,9888.610352,427.52301,"2,512.90",12.23,"45,220","1,091.56",0.004352222368876941,0.06466313949401627,-0.017064228528863537,-0.10088008429191976,-0.0005132193886781259,0.018985299911080784,-0.003752349618550464,-0.008429322475426259,0
1007,2017-11-28,23836.71094,10.03,10058.799805,472.902008,"2,514.19",12.0,"45,390","1,100.80",0.010794924995732015,0.016080748528453877,0.024194809891035236,-0.01563724099636996,0.0025408217571963416,-0.03520625573461938,0.003089146322439168,-0.0040524608170699125,0
1008,2017-11-27,23580.7793,9.87,9818.349609,480.355011,"2,507.81",12.43,"45,250","1,105.27",,,0.05095910213780789,0.01896697873192772,,,,,0
1009,2017-11-26,,,9330.549805,471.329987,,,,,,,0.05957458010885544,0.010780722423104206,,,,,0
1010,2017-11-25,,,8790.919922,466.276001,,,,,,,0.06305893656357167,-0.01834970559718064,,,,,0
1011,2017-11-24,23557.99023,9.67,8253.69043,474.911011,"2,544.33",11.49,"45,240","1,102.53",,,0.0263843362743602,0.14656552198459377,0.0028259502264245317,-0.0008699435085399963,0.0002210677581679447,0.0008347927567463257,0
1012,2017-11-23,,,8038.77002,410.165985,"2,537.15",11.5,"45,230","1,101.61",,,-0.02636729829611531,0.07467632631008572,-0.0013234444568645924,0.002612104227924961,0.0013274338232390332,-0.0015691969024177,0
1013,2017-11-22,23526.17969,9.88,8253.549805,380.652008,"2,540.51",11.47,"45,170","1,103.34",-0.0027442501503639246,0.015298615561862721,0.022333812265416423,0.054668289725683675,0.0038689039644105583,-0.005217403139688178,-0.003094609012534002,-0.008061029112559839,0
1014,2017-11-21,23590.83008,9.73,8071.259766,360.401001,"2,530.70",11.53,"45,310","1,112.27",0.006826740250006276,-0.09034599595752038,-0.01590258215008788,-0.017408609270456166,0.0011980145234126145,-0.022299380268311877,-0.010756332441092397,-0.00436887584263943,0
1015,2017-11-20,23430.33008,10.65,8200.639648,366.730011,"2,527.67",11.79,"45,800","1,117.14",,,0.020219707260871585,0.03423923741056548,,,,,0
1016,2017-11-19,,,8036.490234,354.385986,,,,,,,0.031132347247699445,0.01929975982475759,,,,,0
1017,2017-11-18,,,7790.149902,347.612,,,,,,,0.010472891927650689,0.04476586685633925,,,,,0
1018,2017-11-17,23358.24023,11.43,7708.990234,332.394012,"2,533.99",11.29,"45,460","1,113.79",-0.004277085626087251,-0.028462464663761636,-0.020885560752675874,0.004432273375810691,-0.0003156578137709049,-0.003536696878344367,0.0,-0.0034596528251633236,0
1019,2017-11-16,23458.35938,11.76,7871.689941,330.924011,"2,534.79",11.33,"45,460","1,117.65",0.008006955961133233,-0.11019574584422404,0.07327191340352056,-0.007325197791924174,0.006546577534364819,-0.05994945494667245,-0.012025945742980042,-0.009935713796790343,0
1020,2017-11-15,23271.2793,13.13,7315.540039,333.356995,"2,518.25",12.03,"46,010","1,128.81",-0.00592071908400825,0.12475703096304455,0.09752915967312654,-0.012739645897775233,-0.003326141000112491,0.03295608768329563,-0.002821488578230349,-0.005292443470059545,0
1021,2017-11-14,23409.4707,11.59,6635.75,337.631012,"2,526.64",11.64,"46,140","1,134.80",-0.0012904614637380323,0.00779562198245587,0.011558806616525436,0.0639481359540369,-0.0014672762515270587,-0.014499187905979165,-0.00021670820325351363,-0.0033957084875784675,0
1022,2017-11-13,23439.69922,11.5,6559.490234,316.716003,"2,530.35",11.81,"46,150","1,138.66",,,0.09750993709011653,0.028204478160929133,,,,,0
1023,2017-11-12,,,5950.069824,307.90799,,,,,,,-0.06624800844372151,-0.021758422709919633,,,,,0
1024,2017-11-11,,,6357.600098,314.681,,,,,,,-0.04016342134521385,0.0502700879118386,,,,,0
1025,2017-11-10,23422.21094,11.29,6618.140137,299.252991,"2,542.95",11.11,"46,270","1,134.29",-0.0016947526692281836,0.07254212099809283,-0.0763996777676849,-0.06979035707694421,-0.002992039173188254,-0.07455791591834326,0.003680852916305279,0.0022329613655827016,0
1026,2017-11-09,23461.93945,10.5,7143.580078,320.884003,"2,550.57",11.97,"46,100","1,131.76",-0.0043134265925763166,0.07103577311675174,-0.043299788311923604,0.037511885345062126,-0.0007172294089319146,-0.09932731485365849,0.004783657741432788,0.00018556892392357927,0
1027,2017-11-08,23563.35938,9.78,7459.689941,309.070007,"2,552.40",13.22,"45,880","1,131.55",0.00026013723741905747,-0.011184661587894931,0.04318783321084287,0.04774906575723463,0.002730569937262234,-0.051595820482733284,0.001526884362519091,0.003053572615880909,0
1028,2017-11-07,23557.23047,9.89,7144.379883,294.658997,"2,545.44",13.92,"45,810","1,128.10",0.0003740761471199995,0.050814456358662635,0.017169747429867127,-0.014263552085796691,-0.001558436775764891,0.00938296310106322,0.0019665689720408473,-0.003327495592220343,0
1029,2017-11-06,23548.41992,9.4,7022.759766,298.891998,"2,549.41",13.79,"45,720","1,131.86",,,-0.053324601761071996,0.008834724092945494,,,,,0
1030,2017-11-05,,,7407.410156,296.263,,,,,,,0.0037139816590163154,-0.014096993944206042,,,,,0
1031,2017-11-04,,,7379.950195,300.468994,,,,,,,0.023608698995334458,-0.017295640680906336,,,,,0
1032,2017-11-03,23539.18945,9.14,7207.759766,305.710999,"2,557.97",13.09,"45,870","1,129.73",0.0009745813585881436,-0.0829000925910225,0.018096170096873237,0.06166438345901189,0.004549086764226399,0.007668749239300357,-0.0017425401926154356,-0.0006282713453896047,0
1033,2017-11-02,23516.25977,9.93,7078.5,287.428986,"2,546.36",12.99,"45,950","1,130.44",0.0034610387281283133,-0.026827242233144075,0.04495834538201041,-0.014729483075108941,-0.00396251226418005,0.02336554895621191,0.0021786500992221724,9.731197785432406e-05,0
1034,2017-11-01,23435.00977,10.2,6767.310059,291.694,"2,556.47",12.69,"45,850","1,130.33",0.0024681389732932103,0.001962709167848689,0.045174907899331075,-0.04748428479192016,0.013008313513000747,0.05092009042725674,-0.007388125740040199,-0.005373344791403076,0
1035,2017-10-31,23377.24023,10.18,6468.399902,305.878998,"2,523.43",12.06,"46,190","1,136.42",0.0012198782456214524,-0.030950246041101075,0.05364759639815814,-0.006101444819454048,0.008556653126966693,-0.026995504342011752,0.0017334782238999408,-0.0039256892918484165,0
1036,2017-10-30,23348.74023,10.5,6130.529785,307.751007,"2,501.93",12.39,"46,110","1,140.89",,,-0.003796746964224173,0.008690735002667795,,,,,0
1037,2017-10-29,,,6153.850098,305.088013,,,,,,,0.06734084348239266,0.029234584051981073,,,,,0
1038,2017-10-28,,,5753.089844,296.298004,,,,,,,-0.00482228829828075,-0.0037896632635063725,,,,,0
1039,2017-10-27,23434.18945,9.8,5780.899902,297.423004,"2,496.63",12.21,"46,200","1,147.39",0.0014232962902450408,-0.14242034004176862,-0.02121131032967996,0.0030170777390925046,0.006429262330618739,-0.029057734479542668,-0.0049660039441371765,0.005593491191557319,0
1040,2017-10-26,23400.85938,11.3,5904.830078,296.527008,"2,480.63",12.57,"46,430","1,140.99",0.0030557674361852524,0.0062139569679430726,0.02643173162473348,-0.004703433032826465,-0.004773662679631615,0.01603883619775953,0.0030198469886512447,-0.003106502959836715,0
1041,2017-10-25,23329.46094,11.23,5750.799805,297.924988,"2,492.50",12.37,"46,290","1,144.54",-0.004802057508605695,0.0062528117971868535,0.03975888093202439,-0.0013518257097467701,0.0008067445886968975,0.006488262826453125,-0.0045263575501314655,-9.610386213887087e-05,0
1042,2017-10-24,23441.75977,11.16,5526.640137,298.328003,"2,490.49",12.29,"46,500","1,144.65",0.007183857985849939,0.008097210232619303,-0.07049808405025122,0.03888553603451915,0.0001766876688649785,0.004893973878862318,0.000215076890817295,-0.001859101620809517,0
1043,2017-10-23,23273.96094,11.07,5930.319824,286.950012,"2,490.05",12.23,"46,490","1,146.78",,,-0.013083661051430008,-0.029178100042691075,,,,,0
1044,2017-10-22,,,6008.419922,295.446014,,,,,,,-0.0038505259296342546,-0.01591952735689259,,,,,0
1045,2017-10-21,,,6031.600098,300.187012,,,,,,,0.003346315312597185,-0.012641823753375702,,,,,0
1046,2017-10-20,23328.63086,9.97,6011.450195,304.006012,"2,489.54",11.93,"46,780","1,147.99",0.007123534195570163,-0.007992050531337804,0.05170621726568384,-0.013338021120008026,0.006641704179566206,-0.03864023650116649,0.0034261275484219113,-0.0005312223900173605,0
1047,2017-10-19,23163.03906,10.05,5708.52002,308.088013,"2,473.06",12.4,"46,620","1,148.60",0.00023486075240681603,-0.00198807222538608,0.02085709547784185,-0.020022895127560805,-0.003975009118189029,0.026145280104322207,-0.003212338130183733,0.0014114082444782545,0
1048,2017-10-18,23157.59961,10.07,5590.689941,314.319,"2,482.91",12.08,"46,770","1,146.98",0.006940122080193819,-0.02355359129839762,-0.0026472971263162945,-0.008752024885242281,-0.0005878468868450113,0.006644542718668511,-0.0063938836752561274,-0.0015071724209143596,0
1049,2017-10-17,22997.43945,10.31,5605.509766,317.082001,"2,484.37",12.0,"47,070","1,148.71",0.001761682020668529,0.039569949686972014,-0.021195572825318948,-0.050134569102556543,0.0017403850159407278,0.00668898815079671,-0.0029698791451444333,0.0038989124599875477,0
1050,2017-10-16,22956.96094,9.91,5725.589844,333.384003,"2,480.05",11.92,"47,210","1,144.24",,,0.008313064065698742,-0.009585442428857928,,,,,0
1051,2017-10-15,,,5678.189941,336.595001,,,,,,,-0.02669148292799718,-0.00897044428921967,,,,,0
1052,2017-10-14,,,5831.790039,339.627991,,,,,,,0.032162381534520286,0.002567870764511102,,,,,0
1053,2017-10-13,22871.7207,9.61,5647.209961,338.756989,"2,473.62",11.46,"47,150","1,145.56",0.0013436491018885143,-0.030740125359695558,0.03611310693204981,0.10780807995957858,-0.0004607568619097659,-0.06093255099515738,-0.0012717254787288782,-0.0040074627186581155,0
1054,2017-10-12,22841.00977,9.91,5446.910156,304.135986,"2,474.76",12.18,"47,210","1,150.16",-0.0013947996075432201,0.006072893157899082,0.12093108468386103,0.0022383188267254602,0.0067303190244609404,-0.0804215673105742,0.0029698791451445066,-0.0014422369331963556,0
1055,2017-10-11,22872.89063,9.85,4826.47998,303.455994,"2,458.16",13.2,"47,070","1,151.82",0.001847162123504214,-0.023081807459225074,0.0092605925723374,0.011887574196138118,0.00995517188418484,-0.048790164169432056,-0.0006371456093211491,-0.0007897420731133916,0
1056,2017-10-10,22830.67969,10.08,4781.990234,299.869995,"2,433.81",13.86,"47,100","1,152.73",0.003053597814918221,-0.024499020488324568,0.0020871272594868992,0.008297903592087728,,,,,0
1057,2017-10-09,22761.07031,10.33,4772.02002,297.391998,,,,,,,0.03443773080741699,-0.03702074245849785,,,,,0
1058,2017-10-08,,,4610.47998,308.608002,,,,,,,0.04063463186341289,-0.008119654441932168,,,,,0
1059,2017-10-07,,,4426.890137,311.123993,,,,,,,0.012748976740832642,0.008184428029321685,,,,,0
1060,2017-10-06,22773.66992,9.65,4370.810059,308.588013,,,,,-7.555413789191458e-05,0.04884197898329905,0.00974805504500186,0.0421105630086468,,,,,0
1061,2017-10-05,22775.39063,9.19,4328.410156,295.863007,,,,,0.005006939691391739,-0.046767289442438666,0.023149656094020168,0.010891875400629423,,,,,0
1062,2017-10-04,22661.64063,9.63,4229.359863,292.65799,,,,,0.0008816446767862644,0.012539349252735392,-0.02062124510313466,0.0006664502084765262,,,,,0
1063,2017-10-03,22641.66992,9.51,4317.47998,292.463013,,,,,0.0037199896291916766,0.00632913505164753,-0.021048548557420426,-0.016992000616756677,,,,,0
1064,2017-10-02,22557.59961,9.45,4409.319824,297.475006,,,,,,,0.0012662096272472877,-0.01621210110206603,,,,,0
1065,2017-10-01,,,4403.740234,302.337006,,,,,,,0.014877173098103963,0.0028883991883614734,,,,,0
1066,2017-09-30,,,4338.709961,301.464996,,,,,,,0.04132431932534135,0.033727083780563466,,,,,0
1067,2017-09-29,22405.08984,9.51,4163.069824,291.46701,"2,394.47",13.41,"47,400","1,162.27",0.001066872150717976,-0.004197277935340036,-0.002796940170171215,-0.026035004232559555,0.00894793924689472,0.0583434821200578,0.0008442381252804908,-0.0034870773117183606,0
1068,2017-09-28,22381.19922,9.55,4174.72998,299.154999,"2,373.14",12.65,"47,360","1,166.33",0.001810669129156302,-0.032958698952751185,-0.006194337045639972,-0.024148284622555995,0.00024021695499328524,0.022383028769132896,-0.0021092604318673097,0.007685956596338756,0
1069,2017-09-27,22340.71094,9.87,4200.669922,306.46701,"2,372.57",12.37,"47,460","1,157.40",0.002527310723858219,-0.029942356615078453,0.07623090429219104,0.06410297194015138,-0.0007373248924167072,-0.022383028769132805,-0.009019463346900541,0.0028119678497312874,0
1070,2017-09-26,22284.32031,10.17,3892.350098,287.437988,"2,374.32",12.65,"47,890","1,154.15",-0.000528013548275792,-0.003925422116105647,-0.008625829352086471,-0.01688300305193522,-0.0025574600876201764,0.023191763143984554,0.018546369318478827,0.004933520529441459,0
1071,2017-09-25,22296.08984,10.21,3926.070068,292.332001,"2,380.40",12.36,"47,010","1,148.47",,,0.06395472529934829,0.03427176724630976,,,,,0
1072,2017-09-24,,,3682.840088,282.483002,,,,,,,-0.0293148206521538,-0.012960668588864233,,,,,0
1073,2017-09-23,,,3792.399902,286.167999,,,,,,,0.04357358456496086,0.07945639833329798,,,,,0
1074,2017-09-22,22349.58984,9.59,3630.699951,264.309998,"2,388.71",12.32,"47,410","1,152.63",-0.0004312630072800794,-0.008307420569856117,-9.366570566202402e-05,0.021917575568446056,-0.007419938488485335,0.06367309486114221,0.00021094821299622794,0.00317169551732105,0
1075,2017-09-21,22359.23047,9.67,3631.040039,258.579987,"2,406.50",11.56,"47,400","1,148.98",-0.0023836151800180365,-0.011311174581522906,-0.07298189964712817,-0.09286031511104391,-0.0023657844059783942,-0.011182912239745529,-0.006309169193264721,0.003897994462498561,0
1076,2017-09-20,22412.58984,9.78,3905.949951,283.742004,"2,412.20",11.69,"47,700","1,144.51",0.001866275489670292,-0.040085527075650794,-0.0048576814961280475,0.0033113599731665055,-0.001594781055655491,0.030397477184370948,0.0,-0.0023040077217906674,0
1077,2017-09-19,22370.80078,10.18,3924.969971,282.803986,"2,416.05",11.34,"47,700","1,147.15",0.001765068565973401,0.0029513056345803197,-0.03510422972347874,-0.03711341972583622,-0.0008936218340513698,0.0,-0.0031397200046677527,0.003895473605085317,0
1078,2017-09-18,22331.34961,10.15,4065.199951,293.497009,"2,418.21",11.34,"47,850","1,142.69",,,0.12629601660885711,0.15343491682487143,,,,,0
1079,2017-09-17,,,3582.879883,251.748993,,,,,,,-0.011698419867929613,0.020981280428225998,,,,,0
1080,2017-09-16,,,3625.040039,246.522003,,,,,,,-0.003436802775514747,-0.015863966422930514,,,,,0
1081,2017-09-15,22268.33984,10.17,3637.52002,250.464005,"2,386.07",11.12,"48,370","1,147.56",0.002916877048616489,-0.026202372394024072,0.14232950378662448,0.15776917816735717,0.0035308502947144524,-0.036207045458531366,0.005389731123529587,-0.0015847173899928163,0
1082,2017-09-14,22203.48047,10.44,3154.949951,213.908005,"2,377.66",11.53,"48,110","1,149.38",0.0020423399657715077,-0.005730674708985095,-0.20752984690152024,-0.25887571717907526,0.007378923439060619,-0.15030237267589813,-0.0033201939610392438,0.0038879009876895613,0
1083,2017-09-13,22158.17969,10.5,3882.590088,277.112,"2,360.18",13.4,"48,270","1,144.92",0.0017761043268640147,-0.0075901692666755964,-0.06197104855624354,-0.05049470468392819,-0.0022388463850041692,-0.004467617259716045,0.0039439594454495006,0.0008038726120116218,0
1084,2017-09-12,22118.85938,10.58,4130.810059,291.463989,"2,365.47",13.46,"48,080","1,144.00",0.0027838628045874134,-0.014078130212453846,-0.007346793016222028,-0.01047123878913626,0.002705021175085945,-0.031446832549670574,-0.010345633347074354,-0.0038997288208226853,0
1085,2017-09-11,22057.36914,10.73,4161.27002,294.532013,"2,359.08",13.89,"48,580","1,148.47",,,0.009253834151505914,0.01983679672936295,,,,,0
1086,2017-09-10,,,4122.939941,288.747009,,,,,,,-0.024703644078682422,-0.01940546366867465,,,,,0
1087,2017-09-09,,,4226.060059,294.404999,,,,,,,-0.0006363102357094517,-0.007080763687715244,,,,,0
1088,2017-09-08,21797.78906,12.12,4228.75,296.497009,"2,343.72",14.99,"48,880","1,144.51",0.0005970166915800227,0.048171543673365756,-0.08412374965002928,-0.10532071378970526,-0.0010533252145013428,0.022260615656000952,0.010902092964036653,-0.001327198148137615,0
1089,2017-09-07,21784.7793,11.55,4599.879883,329.428009,"2,346.19",14.66,"48,350","1,146.03",-0.0010488673091592234,-0.006902529562770463,0.0006001448478486309,-0.014794651717950765,0.011303139407807852,-0.1054287261554483,-0.006185586732710746,-0.004770328605307136,0
